,drug_a_name,drug_b_name,cell_line,synergy,fold
DEXAMETHASONE_MK-8776_RKO,DEXAMETHASONE,MK-8776,RKO,0.01879314548177763,4
DEXAMETHASONE_MK-8776_RPMI7951,DEXAMETHASONE,MK-8776,RPMI7951,-0.09667973215964126,4
DEXAMETHASONE_MK-8776_SKMEL30,DEXAMETHASONE,MK-8776,SKMEL30,-0.029620922213513284,4
DEXAMETHASONE_MK-8776_SKMES1,DEXAMETHASONE,MK-8776,SKMES1,-0.023378144367311338,4
DEXAMETHASONE_MK-8776_SKOV3,DEXAMETHASONE,MK-8776,SKOV3,0.03173801097270282,4
DEXAMETHASONE_MK-8776_SW620,DEXAMETHASONE,MK-8776,SW620,-0.010231677631578957,4
DEXAMETHASONE_MK-8776_SW837,DEXAMETHASONE,MK-8776,SW837,-0.042984128119139965,4
DEXAMETHASONE_MK-8776_T47D,DEXAMETHASONE,MK-8776,T47D,-0.1250383665872543,4
DEXAMETHASONE_MK-8776_UACC62,DEXAMETHASONE,MK-8776,UACC62,0.052859834147599316,4
DEXAMETHASONE_MK-8776_UWB1289BRCA1,DEXAMETHASONE,MK-8776,UWB1289BRCA1,-0.030000214814080224,4
DEXAMETHASONE_MK-8776_UWB1289,DEXAMETHASONE,MK-8776,UWB1289,-0.05212833029757852,4
DEXAMETHASONE_MK-8776_VCAP,DEXAMETHASONE,MK-8776,VCAP,-0.03794759781889911,4
DEXAMETHASONE_MK-8776_ZR751,DEXAMETHASONE,MK-8776,ZR751,0.07881967725184984,4
DEXAMETHASONE_PD325901_A2058,DEXAMETHASONE,PD325901,A2058,0.014249644099531271,4
DEXAMETHASONE_PD325901_A2780,DEXAMETHASONE,PD325901,A2780,0.07136065347440332,4
DEXAMETHASONE_PD325901_A375,DEXAMETHASONE,PD325901,A375,0.018249892096007,4
DEXAMETHASONE_PD325901_A427,DEXAMETHASONE,PD325901,A427,-0.08586388895721739,4
DEXAMETHASONE_PD325901_CAOV3,DEXAMETHASONE,PD325901,CAOV3,0.2102857144980244,4
DEXAMETHASONE_PD325901_COLO320DM,DEXAMETHASONE,PD325901,COLO320DM,0.011088171902918394,4
DEXAMETHASONE_PD325901_DLD1,DEXAMETHASONE,PD325901,DLD1,0.022987500048114895,4
DEXAMETHASONE_PD325901_EFM192B,DEXAMETHASONE,PD325901,EFM192B,-0.034750234514592096,4
DEXAMETHASONE_PD325901_ES2,DEXAMETHASONE,PD325901,ES2,-0.03286757795214552,4
DEXAMETHASONE_PD325901_HCT116,DEXAMETHASONE,PD325901,HCT116,-0.011102882422518869,4
DEXAMETHASONE_PD325901_HT144,DEXAMETHASONE,PD325901,HT144,-0.003987399149683095,4
DEXAMETHASONE_PD325901_HT29,DEXAMETHASONE,PD325901,HT29,-0.009786116743492328,4
DEXAMETHASONE_PD325901_KPL1,DEXAMETHASONE,PD325901,KPL1,0.0006475888221253168,4
DEXAMETHASONE_PD325901_LNCAP,DEXAMETHASONE,PD325901,LNCAP,-0.0828843694163192,4
DEXAMETHASONE_PD325901_LOVO,DEXAMETHASONE,PD325901,LOVO,0.01894227393714529,4
DEXAMETHASONE_PD325901_MDAMB436,DEXAMETHASONE,PD325901,MDAMB436,-0.00925533356976127,4
DEXAMETHASONE_PD325901_MSTO,DEXAMETHASONE,PD325901,MSTO,0.060472477571713555,4
DEXAMETHASONE_PD325901_NCIH1650,DEXAMETHASONE,PD325901,NCIH1650,0.020677514781780794,4
DEXAMETHASONE_PD325901_NCIH2122,DEXAMETHASONE,PD325901,NCIH2122,0.2644639195923822,4
DEXAMETHASONE_PD325901_NCIH23,DEXAMETHASONE,PD325901,NCIH23,-0.012547203309439155,4
DEXAMETHASONE_PD325901_NCIH460,DEXAMETHASONE,PD325901,NCIH460,0.025377407015758233,4
DEXAMETHASONE_PD325901_NCIH520,DEXAMETHASONE,PD325901,NCIH520,-0.002232148972602717,4
DEXAMETHASONE_PD325901_OCUBM,DEXAMETHASONE,PD325901,OCUBM,0.014273667361524772,4
DEXAMETHASONE_PD325901_OV90,DEXAMETHASONE,PD325901,OV90,-0.1748667644713607,4
DEXAMETHASONE_PD325901_OVCAR3,DEXAMETHASONE,PD325901,OVCAR3,0.042294367798600165,4
DEXAMETHASONE_PD325901_PA1,DEXAMETHASONE,PD325901,PA1,0.03883114817871278,4
DEXAMETHASONE_PD325901_RKO,DEXAMETHASONE,PD325901,RKO,0.008607621471124982,4
DEXAMETHASONE_PD325901_RPMI7951,DEXAMETHASONE,PD325901,RPMI7951,-0.050295858255990186,4
DEXAMETHASONE_PD325901_SKMEL30,DEXAMETHASONE,PD325901,SKMEL30,0.07387575309251271,4
DEXAMETHASONE_PD325901_SKMES1,DEXAMETHASONE,PD325901,SKMES1,0.12010631224536147,4
DEXAMETHASONE_PD325901_SKOV3,DEXAMETHASONE,PD325901,SKOV3,0.10556845547194216,4
DEXAMETHASONE_PD325901_SW620,DEXAMETHASONE,PD325901,SW620,-0.02308821667895077,4
DEXAMETHASONE_PD325901_SW837,DEXAMETHASONE,PD325901,SW837,-0.03470241179107109,4
DEXAMETHASONE_PD325901_T47D,DEXAMETHASONE,PD325901,T47D,-0.13283074046623528,4
DEXAMETHASONE_PD325901_UACC62,DEXAMETHASONE,PD325901,UACC62,0.006809557207981369,4
DEXAMETHASONE_PD325901_UWB1289BRCA1,DEXAMETHASONE,PD325901,UWB1289BRCA1,0.008112241808970216,4
DEXAMETHASONE_PD325901_UWB1289,DEXAMETHASONE,PD325901,UWB1289,0.015797157861766227,4
DEXAMETHASONE_PD325901_VCAP,DEXAMETHASONE,PD325901,VCAP,0.016365259268910082,4
DEXAMETHASONE_PD325901_ZR751,DEXAMETHASONE,PD325901,ZR751,0.03370674313252544,4
DEXAMETHASONE_SORAFENIB_A2058,DEXAMETHASONE,SORAFENIB,A2058,0.08743392249731147,4
DEXAMETHASONE_SORAFENIB_A2780,DEXAMETHASONE,SORAFENIB,A2780,0.05768242761682185,4
DEXAMETHASONE_SORAFENIB_A375,DEXAMETHASONE,SORAFENIB,A375,0.101983553332179,4
DEXAMETHASONE_SORAFENIB_A427,DEXAMETHASONE,SORAFENIB,A427,0.04248423045063806,4
DEXAMETHASONE_SORAFENIB_CAOV3,DEXAMETHASONE,SORAFENIB,CAOV3,0.05129220841497011,4
DEXAMETHASONE_SORAFENIB_COLO320DM,DEXAMETHASONE,SORAFENIB,COLO320DM,0.0160078899241825,4
DEXAMETHASONE_SORAFENIB_DLD1,DEXAMETHASONE,SORAFENIB,DLD1,0.10385527859058621,4
DEXAMETHASONE_SORAFENIB_EFM192B,DEXAMETHASONE,SORAFENIB,EFM192B,-0.08306043675612951,4
DEXAMETHASONE_SORAFENIB_ES2,DEXAMETHASONE,SORAFENIB,ES2,0.04396036296617491,4
DEXAMETHASONE_SORAFENIB_HCT116,DEXAMETHASONE,SORAFENIB,HCT116,0.008752104657091654,4
DEXAMETHASONE_SORAFENIB_HT144,DEXAMETHASONE,SORAFENIB,HT144,-0.00712331704155875,4
DEXAMETHASONE_SORAFENIB_HT29,DEXAMETHASONE,SORAFENIB,HT29,0.029811988926952283,4
DEXAMETHASONE_SORAFENIB_KPL1,DEXAMETHASONE,SORAFENIB,KPL1,0.05564776596029987,4
DEXAMETHASONE_SORAFENIB_LNCAP,DEXAMETHASONE,SORAFENIB,LNCAP,0.02515600762472847,4
DEXAMETHASONE_SORAFENIB_LOVO,DEXAMETHASONE,SORAFENIB,LOVO,-0.07278436345771098,4
DEXAMETHASONE_SORAFENIB_MDAMB436,DEXAMETHASONE,SORAFENIB,MDAMB436,-0.10635652097191829,4
DEXAMETHASONE_SORAFENIB_MSTO,DEXAMETHASONE,SORAFENIB,MSTO,0.09088304858100332,4
DEXAMETHASONE_SORAFENIB_NCIH1650,DEXAMETHASONE,SORAFENIB,NCIH1650,0.008487812153885547,4
DEXAMETHASONE_SORAFENIB_NCIH2122,DEXAMETHASONE,SORAFENIB,NCIH2122,-0.08621061966025881,4
DEXAMETHASONE_SORAFENIB_NCIH23,DEXAMETHASONE,SORAFENIB,NCIH23,0.045756342773010106,4
DEXAMETHASONE_SORAFENIB_NCIH460,DEXAMETHASONE,SORAFENIB,NCIH460,0.060315041634362736,4
DEXAMETHASONE_SORAFENIB_NCIH520,DEXAMETHASONE,SORAFENIB,NCIH520,0.06714440795314344,4
DEXAMETHASONE_SORAFENIB_OCUBM,DEXAMETHASONE,SORAFENIB,OCUBM,0.04900079062014988,4
DEXAMETHASONE_SORAFENIB_OV90,DEXAMETHASONE,SORAFENIB,OV90,0.018604499261170748,4
DEXAMETHASONE_SORAFENIB_OVCAR3,DEXAMETHASONE,SORAFENIB,OVCAR3,0.024163709383892475,4
DEXAMETHASONE_SORAFENIB_PA1,DEXAMETHASONE,SORAFENIB,PA1,0.05318472081559719,4
DEXAMETHASONE_SORAFENIB_RKO,DEXAMETHASONE,SORAFENIB,RKO,0.031630708496105,4
DEXAMETHASONE_SORAFENIB_RPMI7951,DEXAMETHASONE,SORAFENIB,RPMI7951,-0.11759124060339854,4
DEXAMETHASONE_SORAFENIB_SKMEL30,DEXAMETHASONE,SORAFENIB,SKMEL30,0.05184410307649713,4
DEXAMETHASONE_SORAFENIB_SKMES1,DEXAMETHASONE,SORAFENIB,SKMES1,0.0337233498552968,4
DEXAMETHASONE_SORAFENIB_SKOV3,DEXAMETHASONE,SORAFENIB,SKOV3,-0.1022123247507199,4
DEXAMETHASONE_SORAFENIB_SW620,DEXAMETHASONE,SORAFENIB,SW620,0.03564095969678002,4
DEXAMETHASONE_SORAFENIB_SW837,DEXAMETHASONE,SORAFENIB,SW837,-0.04044361013025719,4
DEXAMETHASONE_SORAFENIB_T47D,DEXAMETHASONE,SORAFENIB,T47D,0.0788193247441855,4
DEXAMETHASONE_SORAFENIB_UACC62,DEXAMETHASONE,SORAFENIB,UACC62,0.059586136697727235,4
DEXAMETHASONE_SORAFENIB_UWB1289BRCA1,DEXAMETHASONE,SORAFENIB,UWB1289BRCA1,0.024675294966526942,4
DEXAMETHASONE_SORAFENIB_UWB1289,DEXAMETHASONE,SORAFENIB,UWB1289,0.05561241772405667,4
DEXAMETHASONE_SORAFENIB_VCAP,DEXAMETHASONE,SORAFENIB,VCAP,-0.0401078998010388,4
DEXAMETHASONE_SORAFENIB_ZR751,DEXAMETHASONE,SORAFENIB,ZR751,-0.08301984166839896,4
DEXAMETHASONE_SUNITINIB_A2058,DEXAMETHASONE,SUNITINIB,A2058,0.10068463967596339,4
DEXAMETHASONE_SUNITINIB_A2780,DEXAMETHASONE,SUNITINIB,A2780,0.06771852164837722,4
DEXAMETHASONE_SUNITINIB_A375,DEXAMETHASONE,SUNITINIB,A375,0.08387672182102536,4
DEXAMETHASONE_SUNITINIB_A427,DEXAMETHASONE,SUNITINIB,A427,0.031205817888533854,4
DEXAMETHASONE_SUNITINIB_CAOV3,DEXAMETHASONE,SUNITINIB,CAOV3,0.1082664545377691,4
DEXAMETHASONE_SUNITINIB_COLO320DM,DEXAMETHASONE,SUNITINIB,COLO320DM,0.07242972636125666,4
DEXAMETHASONE_SUNITINIB_DLD1,DEXAMETHASONE,SUNITINIB,DLD1,0.05859287334036938,4
DEXAMETHASONE_SUNITINIB_EFM192B,DEXAMETHASONE,SUNITINIB,EFM192B,0.016622693996571875,4
DEXAMETHASONE_SUNITINIB_ES2,DEXAMETHASONE,SUNITINIB,ES2,-0.014951213817539298,4
DEXAMETHASONE_SUNITINIB_HCT116,DEXAMETHASONE,SUNITINIB,HCT116,0.021289576918664573,4
DEXAMETHASONE_SUNITINIB_HT144,DEXAMETHASONE,SUNITINIB,HT144,0.013047120529401213,4
DEXAMETHASONE_SUNITINIB_HT29,DEXAMETHASONE,SUNITINIB,HT29,0.11887995990481837,4
DEXAMETHASONE_SUNITINIB_KPL1,DEXAMETHASONE,SUNITINIB,KPL1,0.15807318503256032,4
DEXAMETHASONE_SUNITINIB_LNCAP,DEXAMETHASONE,SUNITINIB,LNCAP,-0.07132695011222487,4
DEXAMETHASONE_SUNITINIB_LOVO,DEXAMETHASONE,SUNITINIB,LOVO,0.057959023591264744,4
DEXAMETHASONE_SUNITINIB_MDAMB436,DEXAMETHASONE,SUNITINIB,MDAMB436,0.02788502027954435,4
DEXAMETHASONE_SUNITINIB_MSTO,DEXAMETHASONE,SUNITINIB,MSTO,0.11745568559325054,4
DEXAMETHASONE_SUNITINIB_NCIH1650,DEXAMETHASONE,SUNITINIB,NCIH1650,0.10564194824770108,4
DEXAMETHASONE_SUNITINIB_NCIH2122,DEXAMETHASONE,SUNITINIB,NCIH2122,0.12091126624507448,4
DEXAMETHASONE_SUNITINIB_NCIH23,DEXAMETHASONE,SUNITINIB,NCIH23,0.07105667171587599,4
DEXAMETHASONE_SUNITINIB_NCIH460,DEXAMETHASONE,SUNITINIB,NCIH460,0.030792263189999905,4
DEXAMETHASONE_SUNITINIB_NCIH520,DEXAMETHASONE,SUNITINIB,NCIH520,0.09665519864708327,4
DEXAMETHASONE_SUNITINIB_OCUBM,DEXAMETHASONE,SUNITINIB,OCUBM,0.031508509443462826,4
DEXAMETHASONE_SUNITINIB_OV90,DEXAMETHASONE,SUNITINIB,OV90,0.04960548418972331,4
DEXAMETHASONE_SUNITINIB_OVCAR3,DEXAMETHASONE,SUNITINIB,OVCAR3,0.155643115942029,4
DEXAMETHASONE_SUNITINIB_PA1,DEXAMETHASONE,SUNITINIB,PA1,0.13529367344044108,4
DEXAMETHASONE_SUNITINIB_RKO,DEXAMETHASONE,SUNITINIB,RKO,0.037813561217460115,4
DEXAMETHASONE_SUNITINIB_RPMI7951,DEXAMETHASONE,SUNITINIB,RPMI7951,-0.057062906570850516,4
DEXAMETHASONE_SUNITINIB_SKMEL30,DEXAMETHASONE,SUNITINIB,SKMEL30,0.07107118854779346,4
DEXAMETHASONE_SUNITINIB_SKMES1,DEXAMETHASONE,SUNITINIB,SKMES1,0.22214091213188591,4
DEXAMETHASONE_SUNITINIB_SKOV3,DEXAMETHASONE,SUNITINIB,SKOV3,0.18197513490261114,4
DEXAMETHASONE_SUNITINIB_SW620,DEXAMETHASONE,SUNITINIB,SW620,0.0383588655941713,4
DEXAMETHASONE_SUNITINIB_SW837,DEXAMETHASONE,SUNITINIB,SW837,0.01043838209727151,4
DEXAMETHASONE_SUNITINIB_T47D,DEXAMETHASONE,SUNITINIB,T47D,-0.06359796113306984,4
DEXAMETHASONE_SUNITINIB_UACC62,DEXAMETHASONE,SUNITINIB,UACC62,0.13054235196893466,4
DEXAMETHASONE_SUNITINIB_UWB1289BRCA1,DEXAMETHASONE,SUNITINIB,UWB1289BRCA1,0.019980565000342933,4
DEXAMETHASONE_SUNITINIB_UWB1289,DEXAMETHASONE,SUNITINIB,UWB1289,0.030822922223901462,4
DEXAMETHASONE_SUNITINIB_VCAP,DEXAMETHASONE,SUNITINIB,VCAP,0.025368207055515193,4
DEXAMETHASONE_SUNITINIB_ZR751,DEXAMETHASONE,SUNITINIB,ZR751,0.08651999319299034,4
DEXAMETHASONE_TEMOZOLOMIDE_A2058,DEXAMETHASONE,TEMOZOLOMIDE,A2058,-0.11999530241490793,0
DEXAMETHASONE_TEMOZOLOMIDE_A2780,DEXAMETHASONE,TEMOZOLOMIDE,A2780,0.011113927986583172,0
DEXAMETHASONE_TEMOZOLOMIDE_A375,DEXAMETHASONE,TEMOZOLOMIDE,A375,-0.028732377439456037,0
DEXAMETHASONE_TEMOZOLOMIDE_A427,DEXAMETHASONE,TEMOZOLOMIDE,A427,-0.06653807316367108,0
DEXAMETHASONE_TEMOZOLOMIDE_CAOV3,DEXAMETHASONE,TEMOZOLOMIDE,CAOV3,-0.20483928550197555,0
DEXAMETHASONE_TEMOZOLOMIDE_COLO320DM,DEXAMETHASONE,TEMOZOLOMIDE,COLO320DM,0.007423791081941772,0
DEXAMETHASONE_TEMOZOLOMIDE_DLD1,DEXAMETHASONE,TEMOZOLOMIDE,DLD1,-0.0079799771944623,0
DEXAMETHASONE_TEMOZOLOMIDE_EFM192B,DEXAMETHASONE,TEMOZOLOMIDE,EFM192B,-0.05512495471110374,0
DEXAMETHASONE_TEMOZOLOMIDE_ES2,DEXAMETHASONE,TEMOZOLOMIDE,ES2,-0.11597355856465197,0
DEXAMETHASONE_TEMOZOLOMIDE_HCT116,DEXAMETHASONE,TEMOZOLOMIDE,HCT116,-0.01068514070875521,0
DEXAMETHASONE_TEMOZOLOMIDE_HT144,DEXAMETHASONE,TEMOZOLOMIDE,HT144,-0.09320160256410259,0
DEXAMETHASONE_TEMOZOLOMIDE_HT29,DEXAMETHASONE,TEMOZOLOMIDE,HT29,-0.03052082640919703,0
DEXAMETHASONE_TEMOZOLOMIDE_KPL1,DEXAMETHASONE,TEMOZOLOMIDE,KPL1,-0.0263524111778747,0
DEXAMETHASONE_TEMOZOLOMIDE_LNCAP,DEXAMETHASONE,TEMOZOLOMIDE,LNCAP,-0.0054946447251874656,0
DEXAMETHASONE_TEMOZOLOMIDE_LOVO,DEXAMETHASONE,TEMOZOLOMIDE,LOVO,-0.03230402228625343,0
DEXAMETHASONE_TEMOZOLOMIDE_MDAMB436,DEXAMETHASONE,TEMOZOLOMIDE,MDAMB436,0.0013380562228101425,0
DEXAMETHASONE_TEMOZOLOMIDE_MSTO,DEXAMETHASONE,TEMOZOLOMIDE,MSTO,-0.07525501680305646,0
DEXAMETHASONE_TEMOZOLOMIDE_NCIH1650,DEXAMETHASONE,TEMOZOLOMIDE,NCIH1650,-0.11838918254913641,0
DEXAMETHASONE_TEMOZOLOMIDE_NCIH2122,DEXAMETHASONE,TEMOZOLOMIDE,NCIH2122,-0.032521830434123745,0
DEXAMETHASONE_TEMOZOLOMIDE_NCIH23,DEXAMETHASONE,TEMOZOLOMIDE,NCIH23,-0.036571156607798444,0
DEXAMETHASONE_TEMOZOLOMIDE_NCIH460,DEXAMETHASONE,TEMOZOLOMIDE,NCIH460,0.0014161230008820566,0
DEXAMETHASONE_TEMOZOLOMIDE_NCIH520,DEXAMETHASONE,TEMOZOLOMIDE,NCIH520,-0.0252157703597772,0
DEXAMETHASONE_TEMOZOLOMIDE_OCUBM,DEXAMETHASONE,TEMOZOLOMIDE,OCUBM,0.042914890794053556,0
DEXAMETHASONE_TEMOZOLOMIDE_OV90,DEXAMETHASONE,TEMOZOLOMIDE,OV90,-0.024526420471409065,0
DEXAMETHASONE_TEMOZOLOMIDE_OVCAR3,DEXAMETHASONE,TEMOZOLOMIDE,OVCAR3,-0.08517389181321952,0
DEXAMETHASONE_TEMOZOLOMIDE_PA1,DEXAMETHASONE,TEMOZOLOMIDE,PA1,0.03643539802256182,0
DEXAMETHASONE_TEMOZOLOMIDE_RKO,DEXAMETHASONE,TEMOZOLOMIDE,RKO,0.03475672658862881,0
DEXAMETHASONE_TEMOZOLOMIDE_RPMI7951,DEXAMETHASONE,TEMOZOLOMIDE,RPMI7951,-0.1501045455656354,0
DEXAMETHASONE_TEMOZOLOMIDE_SKMEL30,DEXAMETHASONE,TEMOZOLOMIDE,SKMEL30,0.03532699522318536,0
DEXAMETHASONE_TEMOZOLOMIDE_SKMES1,DEXAMETHASONE,TEMOZOLOMIDE,SKMES1,-0.0270189841870759,0
DEXAMETHASONE_TEMOZOLOMIDE_SKOV3,DEXAMETHASONE,TEMOZOLOMIDE,SKOV3,-0.024016145916306575,0
DEXAMETHASONE_TEMOZOLOMIDE_SW620,DEXAMETHASONE,TEMOZOLOMIDE,SW620,-0.003070074629588429,0
DEXAMETHASONE_TEMOZOLOMIDE_SW837,DEXAMETHASONE,TEMOZOLOMIDE,SW837,-0.09177136929850971,0
DEXAMETHASONE_TEMOZOLOMIDE_T47D,DEXAMETHASONE,TEMOZOLOMIDE,T47D,-0.2121216381703397,0
DEXAMETHASONE_TEMOZOLOMIDE_UACC62,DEXAMETHASONE,TEMOZOLOMIDE,UACC62,0.03382284124683706,0
DEXAMETHASONE_TEMOZOLOMIDE_UWB1289BRCA1,DEXAMETHASONE,TEMOZOLOMIDE,UWB1289BRCA1,-0.0547441941052719,0
DEXAMETHASONE_TEMOZOLOMIDE_UWB1289,DEXAMETHASONE,TEMOZOLOMIDE,UWB1289,-0.04409286842683013,0
DEXAMETHASONE_TEMOZOLOMIDE_VCAP,DEXAMETHASONE,TEMOZOLOMIDE,VCAP,-0.014457436500818148,0
DEXAMETHASONE_TEMOZOLOMIDE_ZR751,DEXAMETHASONE,TEMOZOLOMIDE,ZR751,-0.2294285722256868,0
DEXAMETHASONE_ZOLINZA_A2058,DEXAMETHASONE,ZOLINZA,A2058,-0.0020183712647298367,3
DEXAMETHASONE_ZOLINZA_A2780,DEXAMETHASONE,ZOLINZA,A2780,0.04757444644688953,3
DEXAMETHASONE_ZOLINZA_A375,DEXAMETHASONE,ZOLINZA,A375,0.03692204808536399,3
DEXAMETHASONE_ZOLINZA_A427,DEXAMETHASONE,ZOLINZA,A427,-0.10996468598770225,3
DEXAMETHASONE_ZOLINZA_CAOV3,DEXAMETHASONE,ZOLINZA,CAOV3,0.08450204101049556,3
DEXAMETHASONE_ZOLINZA_COLO320DM,DEXAMETHASONE,ZOLINZA,COLO320DM,0.0691252712762464,3
DEXAMETHASONE_ZOLINZA_DLD1,DEXAMETHASONE,ZOLINZA,DLD1,0.05527194491140436,3
DEXAMETHASONE_ZOLINZA_EFM192B,DEXAMETHASONE,ZOLINZA,EFM192B,-0.03694906720609854,3
DEXAMETHASONE_ZOLINZA_ES2,DEXAMETHASONE,ZOLINZA,ES2,-0.011816330741373516,3
DEXAMETHASONE_ZOLINZA_HCT116,DEXAMETHASONE,ZOLINZA,HCT116,0.021832627153336687,3
DEXAMETHASONE_ZOLINZA_HT144,DEXAMETHASONE,ZOLINZA,HT144,-0.032009719629267956,3
DEXAMETHASONE_ZOLINZA_HT29,DEXAMETHASONE,ZOLINZA,HT29,0.048885859626275716,3
DEXAMETHASONE_ZOLINZA_KPL1,DEXAMETHASONE,ZOLINZA,KPL1,0.013584292242839583,3
DEXAMETHASONE_ZOLINZA_LNCAP,DEXAMETHASONE,ZOLINZA,LNCAP,-0.006228066192347063,3
DEXAMETHASONE_ZOLINZA_LOVO,DEXAMETHASONE,ZOLINZA,LOVO,0.04221825590018766,3
DEXAMETHASONE_ZOLINZA_MDAMB436,DEXAMETHASONE,ZOLINZA,MDAMB436,0.0051734584511340595,3
DEXAMETHASONE_ZOLINZA_MSTO,DEXAMETHASONE,ZOLINZA,MSTO,0.0248095110939847,3
DEXAMETHASONE_ZOLINZA_NCIH1650,DEXAMETHASONE,ZOLINZA,NCIH1650,0.06213806305178053,3
DEXAMETHASONE_ZOLINZA_NCIH2122,DEXAMETHASONE,ZOLINZA,NCIH2122,0.0046556606937534425,3
DEXAMETHASONE_ZOLINZA_NCIH23,DEXAMETHASONE,ZOLINZA,NCIH23,0.010236998708457172,3
DEXAMETHASONE_ZOLINZA_NCIH460,DEXAMETHASONE,ZOLINZA,NCIH460,0.026100639051890216,3
DEXAMETHASONE_ZOLINZA_NCIH520,DEXAMETHASONE,ZOLINZA,NCIH520,0.04562089124875312,3
DEXAMETHASONE_ZOLINZA_OCUBM,DEXAMETHASONE,ZOLINZA,OCUBM,0.022864914767932305,3
DEXAMETHASONE_ZOLINZA_OV90,DEXAMETHASONE,ZOLINZA,OV90,0.027702950970290498,3
DEXAMETHASONE_ZOLINZA_OVCAR3,DEXAMETHASONE,ZOLINZA,OVCAR3,0.13928670803433624,3
DEXAMETHASONE_ZOLINZA_PA1,DEXAMETHASONE,ZOLINZA,PA1,0.03902902632382989,3
DEXAMETHASONE_ZOLINZA_RKO,DEXAMETHASONE,ZOLINZA,RKO,0.04205085128357098,3
DEXAMETHASONE_ZOLINZA_RPMI7951,DEXAMETHASONE,ZOLINZA,RPMI7951,-0.04883895837531463,3
DEXAMETHASONE_ZOLINZA_SKMEL30,DEXAMETHASONE,ZOLINZA,SKMEL30,0.08027519421484589,3
DEXAMETHASONE_ZOLINZA_SKMES1,DEXAMETHASONE,ZOLINZA,SKMES1,0.0267145376432483,3
DEXAMETHASONE_ZOLINZA_SKOV3,DEXAMETHASONE,ZOLINZA,SKOV3,0.02097207749693135,3
DEXAMETHASONE_ZOLINZA_SW620,DEXAMETHASONE,ZOLINZA,SW620,0.029480301213574672,3
DEXAMETHASONE_ZOLINZA_SW837,DEXAMETHASONE,ZOLINZA,SW837,0.01842656660648484,3
DEXAMETHASONE_ZOLINZA_T47D,DEXAMETHASONE,ZOLINZA,T47D,0.024212196772141925,3
DEXAMETHASONE_ZOLINZA_UACC62,DEXAMETHASONE,ZOLINZA,UACC62,0.03660007766151623,3
DEXAMETHASONE_ZOLINZA_UWB1289BRCA1,DEXAMETHASONE,ZOLINZA,UWB1289BRCA1,0.0038896023257789444,3
DEXAMETHASONE_ZOLINZA_UWB1289,DEXAMETHASONE,ZOLINZA,UWB1289,0.007920792569258499,3
DEXAMETHASONE_ZOLINZA_VCAP,DEXAMETHASONE,ZOLINZA,VCAP,0.0222464202141033,3
DEXAMETHASONE_ZOLINZA_ZR751,DEXAMETHASONE,ZOLINZA,ZR751,0.014668903462351321,3
DINACICLIB_MK-8776_A2058,DINACICLIB,MK-8776,A2058,0.03658896115189965,1
DINACICLIB_MK-8776_A2780,DINACICLIB,MK-8776,A2780,0.08779090805196962,1
DINACICLIB_MK-8776_A375,DINACICLIB,MK-8776,A375,0.12672883832704496,1
DINACICLIB_MK-8776_A427,DINACICLIB,MK-8776,A427,0.025359560694254674,1
DINACICLIB_MK-8776_CAOV3,DINACICLIB,MK-8776,CAOV3,-0.0774578371334689,1
DINACICLIB_MK-8776_COLO320DM,DINACICLIB,MK-8776,COLO320DM,0.09587753928534717,1
DINACICLIB_MK-8776_DLD1,DINACICLIB,MK-8776,DLD1,0.06636673028913036,1
DINACICLIB_MK-8776_EFM192B,DINACICLIB,MK-8776,EFM192B,0.046573958553903005,1
DINACICLIB_MK-8776_ES2,DINACICLIB,MK-8776,ES2,0.02040947541477161,1
DINACICLIB_MK-8776_HCT116,DINACICLIB,MK-8776,HCT116,0.026976180373417914,1
DINACICLIB_MK-8776_HT144,DINACICLIB,MK-8776,HT144,0.04258212596066825,1
DINACICLIB_MK-8776_HT29,DINACICLIB,MK-8776,HT29,0.02103905223328254,1
DINACICLIB_MK-8776_KPL1,DINACICLIB,MK-8776,KPL1,-0.024304235704645117,1
DINACICLIB_MK-8776_LNCAP,DINACICLIB,MK-8776,LNCAP,0.18683284161131872,1
DINACICLIB_MK-8776_LOVO,DINACICLIB,MK-8776,LOVO,0.003380872058918738,1
DINACICLIB_MK-8776_MDAMB436,DINACICLIB,MK-8776,MDAMB436,0.004484047383739663,1
DINACICLIB_MK-8776_MSTO,DINACICLIB,MK-8776,MSTO,0.030802487617464167,1
DINACICLIB_MK-8776_NCIH1650,DINACICLIB,MK-8776,NCIH1650,0.01573367969497299,1
DINACICLIB_MK-8776_NCIH2122,DINACICLIB,MK-8776,NCIH2122,0.009943485309821969,1
DINACICLIB_MK-8776_NCIH23,DINACICLIB,MK-8776,NCIH23,-0.5541051937141318,1
DINACICLIB_MK-8776_NCIH460,DINACICLIB,MK-8776,NCIH460,0.04861502335655794,1
DINACICLIB_MK-8776_NCIH520,DINACICLIB,MK-8776,NCIH520,0.02353291485104706,1
DINACICLIB_MK-8776_OCUBM,DINACICLIB,MK-8776,OCUBM,0.07267669963799683,1
DINACICLIB_MK-8776_OV90,DINACICLIB,MK-8776,OV90,0.018971270581301464,1
DINACICLIB_MK-8776_OVCAR3,DINACICLIB,MK-8776,OVCAR3,0.05420143765691374,1
DINACICLIB_MK-8776_PA1,DINACICLIB,MK-8776,PA1,0.05431966069605455,1
DINACICLIB_MK-8776_RKO,DINACICLIB,MK-8776,RKO,0.09534372493405921,1
